id,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,instant_bookable,calculated_host_listings_count,weekend_availability_rate,num_reviews_bin,average_review_score,host_experience_years,amenities_count,is_long_term,has_gym,has_pool,has_spa,has_ac,has_view,avg_dist_tourist,min_dist_airport,neighbourhood_popularity_rank,host_response_time_encoded,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_clean_Entire home,property_type_clean_Entire rental unit,property_type_clean_Entire serviced apartment,property_type_clean_Other,property_type_clean_Private room in bed and breakfast,property_type_clean_Private room in home,property_type_clean_Private room in rental unit,property_type_clean_Room in aparthotel,property_type_clean_Room in boutique hotel,property_type_clean_Room in hotel,price,log_price,log_price_cap
47054490,87.0,True,True,True,1.9459101490553132,0.6931471805599453,1.0986122886681098,1.3862943611198906,True,1.6094379124341003,0.75,5.0,4.923333333333333,10,55,1,0,0,0,0,0,10.628811918770717,33.07893543460786,22,4,False,False,False,False,False,False,False,False,False,False,False,False,False,3730.0,8.224431573221159,8.224431573221159
47066929,100.0,True,True,True,2.1972245773362196,0.6931471805599453,1.3862943611198906,1.6094379124341003,True,0.6931471805599453,0.910828025477707,6.0,4.675,5,36,0,0,0,0,1,0,2.6223590834486483,30.90108935116804,35,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3973.0,8.287528423111763,8.287528423111763
47070195,73.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,3.4011973816621555,1.0,3.0,4.93,5,29,0,1,1,0,1,0,10.170163792422063,27.768648613680504,36,4,False,False,False,False,False,True,False,False,False,False,False,False,False,8158.0,9.0068768914288,9.0068768914288
47441489,100.0,True,True,True,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,True,1.3862943611198906,1.0,4.0,4.626666666666666,13,22,1,0,0,0,0,0,6.3089809353102355,25.107035026732913,34,4,False,True,False,False,False,False,False,False,False,True,False,False,False,798.0,6.683360945766275,6.683360945766275
47468657,0.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,True,1.3862943611198906,0.967948717948718,6.0,4.845,4,52,0,0,0,0,1,1,1.8155522443020309,30.75323991682729,37,0,False,False,False,False,True,False,False,False,False,False,False,False,False,4705.0,8.456593569287309,8.456593569287309
47483744,0.0,True,True,True,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.3862943611198906,True,1.791759469228055,0.9936305732484076,3.0,5.0,12,35,1,0,0,0,0,1,5.5215252984169165,27.736282737195136,18,3,False,False,False,False,True,False,False,False,False,False,False,False,False,1834.0,7.51479976048867,7.51479976048867
47532866,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.0986122886681098,1.0,5.0,4.63,13,51,1,0,0,1,0,1,2.179960024670586,31.487073484628898,37,0,False,True,False,False,False,False,False,False,False,True,False,False,False,979.0,6.887552571664617,6.887552571664617
47540733,99.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,4.499809670330265,0.3184713375796178,6.0,4.728333333333333,11,46,0,0,0,0,1,1,3.9680214022142435,30.522185789828598,36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1955.0,7.578656850594762,7.578656850594762
47545104,0.0,True,True,True,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,0.7307692307692307,0.0,4.633228987443046,4,13,1,0,0,0,0,0,16.004377569805477,16.053031582967215,25,0,False,True,False,False,False,False,False,False,False,True,False,False,False,620.0,6.431331081933479,6.431331081933479
47547642,83.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,3.091042453358316,0.25,6.0,4.806666666666667,10,42,0,0,0,0,0,1,3.750855895111701,30.429252055942584,36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,8458.0,9.042986242304014,9.042986242304014
47557469,73.0,True,True,True,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.3862943611198906,True,3.4011973816621555,1.0,1.0,5.0,5,39,0,1,1,0,1,1,10.736210745109092,27.320382267665437,36,4,False,False,False,False,False,False,False,False,False,False,False,False,False,19811.0,9.89404309370813,9.880231719783096
47070427,73.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,3.4011973816621555,1.0,0.0,4.633228987443046,5,37,0,1,1,0,1,1,10.127087420312057,27.78605097535572,36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,9090.0,9.115040192121858,9.115040192121858
47088165,100.0,True,True,True,2.1972245773362196,1.0986122886681098,1.791759469228055,1.791759469228055,True,1.3862943611198906,0.3375796178343949,6.0,4.933333333333334,11,25,0,0,0,0,0,0,1.6581197475113245,31.593885798413897,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,14171.0,9.559023465985362,9.559023465985362
47090900,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,2.70805020110221,0.717948717948718,1.0,2.5,7,34,0,0,0,0,0,0,2.0026248148542316,31.76418079504495,37,4,False,False,False,False,False,True,False,False,False,False,False,False,False,2195.0,7.694392802629421,7.694392802629421
47095625,100.0,True,True,True,1.9459101490553132,0.9162907318741551,1.0986122886681098,1.6094379124341003,True,2.4849066497880004,0.9681528662420382,6.0,4.868333333333333,10,56,1,0,0,1,1,0,29.202200465613465,28.09151716665012,32,4,False,False,False,False,False,False,False,False,False,False,False,False,False,3003.0,8.007700012884026,8.007700012884026
47103645,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,1.0,0.0,4.633228987443046,5,42,1,0,0,0,0,1,8.927632315232879,22.215795279371015,28,0,False,True,False,False,False,False,False,False,False,True,False,False,False,1256.0,7.136483208590247,7.136483208590247
47558043,0.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.6094379124341003,True,0.6931471805599453,1.0,0.0,4.633228987443046,4,20,1,0,0,0,0,0,9.062781761242338,22.600304607285494,20,0,False,False,False,False,False,True,False,False,False,False,False,False,False,3788.0,8.239857411018601,8.239857411018601
47559079,1.0,True,True,True,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.3862943611198906,True,3.2188758248682006,0.3846153846153846,0.0,4.633228987443046,5,31,0,0,0,0,0,0,24.931192798046975,27.134085826176253,32,1,False,False,False,False,False,True,False,False,False,False,False,False,False,380.0,5.942799375126701,5.942799375126701
47581321,63.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,0.6931471805599453,0.4777070063694267,3.0,4.8566666666666665,4,51,0,1,0,0,0,0,1.7513080237723924,31.747776850732496,37,3,False,False,False,False,True,False,False,False,False,False,False,False,False,2397.0,7.7823903355874595,7.7823903355874595
47592436,95.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.6094379124341003,True,1.0986122886681098,0.9102564102564102,5.0,4.738333333333333,5,20,0,0,0,0,0,0,2.013620180078047,31.328728703445837,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,4996.0,8.516593011344206,8.516593011344206
47708514,0.0,True,True,True,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.6094379124341003,True,0.6931471805599453,0.4871794871794871,3.0,4.418333333333333,4,14,1,1,0,0,1,0,22.46173478716846,22.454019930581694,21,0,False,False,False,False,True,False,False,False,False,False,False,False,False,5191.0,8.554874258383926,8.554874258383926
47128329,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,1.9459101490553132,0.9363057324840764,6.0,4.846666666666667,7,33,0,0,0,0,1,1,1.6456932713848769,31.429388126741348,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3395.0,8.130353547431238,8.130353547431238
47129112,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,1.9459101490553132,0.9166666666666666,6.0,4.886666666666667,7,40,0,0,0,0,1,1,1.6472161808376995,31.42523487732304,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,4919.0,8.501063809486354,8.501063809486354
47129470,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,1.9459101490553132,0.9235668789808916,6.0,4.871666666666667,7,38,0,0,0,0,1,1,1.647202961541479,31.42944515399033,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3849.0,8.25582842728183,8.25582842728183
47133230,100.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.833213344056216,1.0,6.0,4.843333333333334,5,38,0,0,0,0,0,1,1.8854083490877087,31.49634058992328,37,4,False,True,False,False,False,False,False,False,False,False,False,True,False,1493.0,7.309212365692763,7.309212365692763
47133384,0.0,True,True,True,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.3862943611198906,1.0,5.0,4.693333333333334,6,18,1,0,0,0,0,0,2.1102595212365864,31.594843422478267,37,4,False,True,False,False,False,False,False,False,False,True,False,False,False,912.0,6.816735880594968,6.816735880594968
47145589,100.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.3978952727983707,0.9871794871794872,6.0,4.736666666666667,8,38,0,0,0,0,0,0,1.819580286421622,30.736055616387755,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2412.0,7.7886260656250315,7.7886260656250315
47711192,100.0,True,True,True,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.0986122886681098,True,2.4849066497880004,1.0,4.0,4.263333333333333,5,32,0,1,1,0,1,0,14.037788162486857,26.890599116098244,27,4,False,False,False,False,True,False,False,False,False,False,False,False,False,5814.0,8.668196064952765,8.668196064952765
47715967,99.0,True,True,True,2.5649493574615367,1.5040773967762742,1.6094379124341003,1.9459101490553132,True,1.6094379124341003,0.9554140127388536,5.0,4.908333333333333,11,31,0,0,1,1,0,0,56.58315633087845,38.29597693961016,9,4,False,False,False,False,False,False,True,False,False,False,False,False,False,16146.0,9.689489552881621,9.689489552881621
47716921,95.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,True,2.302585092994046,0.5192307692307693,6.0,4.773333333333333,7,50,0,0,0,0,1,1,1.7785854973064972,30.79158059599598,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,5183.0,8.55333223803211,8.55333223803211
47723650,100.0,True,True,True,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.3862943611198906,True,1.3862943611198906,0.7884615384615384,6.0,4.898333333333333,6,30,0,0,0,0,1,1,2.9507569059252416,28.67552056963453,29,4,False,False,False,False,True,False,False,False,False,False,False,False,False,7560.0,8.93075873555827,8.93075873555827
47733010,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.0986122886681098,1.0,0.0,4.633228987443046,4,8,1,0,0,0,1,0,27.151880082467983,26.264359791683287,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,1142.0,7.04141166379481,7.04141166379481
47147143,0.0,True,True,True,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,1.0,0.0,4.633228987443046,7,5,1,0,0,0,0,0,22.708437549530746,10.719240173634278,16,0,False,True,False,False,False,False,True,False,False,False,False,False,False,1000.0,6.90875477931522,6.90875477931522
47163665,1.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.6094379124341003,True,3.2188758248682006,0.4935897435897436,1.0,5.0,5,28,1,0,0,0,0,0,25.008414541167323,27.33603337296615,32,1,False,False,False,False,False,True,False,False,False,False,False,False,False,380.0,5.942799375126701,5.942799375126701
47170048,50.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,0.6931471805599453,0.9871794871794872,4.0,4.876666666666666,5,70,1,1,0,0,0,1,2.8243857526824248,30.795639095914293,36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1476.0,7.29776828253138,7.29776828253138
47171484,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,1.3862943611198906,1.0,6.0,4.7299999999999995,13,38,1,0,0,0,1,0,4.4199898147884635,29.382612042745894,33,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2243.0,7.716015266642587,7.716015266642587
47173668,0.0,True,True,True,1.9459101490553132,0.0,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,1.0,0.0,4.633228987443046,5,56,1,0,0,0,0,1,20.582649241286894,31.417734374267177,21,0,False,False,False,False,True,False,False,False,False,False,False,False,False,1900.0,7.550135342488429,7.550135342488429
47733078,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.0986122886681098,0.9936305732484076,0.0,4.633228987443046,4,30,1,0,0,0,1,1,27.220616456084315,26.274273650360602,11,0,False,True,False,False,False,False,True,False,False,False,False,False,False,1000.0,6.90875477931522,6.90875477931522
47733292,73.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,3.4011973816621555,1.0,1.0,5.0,5,31,0,1,1,0,1,0,10.745711403244858,27.235701150618667,36,4,False,False,False,False,False,True,False,False,False,False,False,False,False,8158.0,9.0068768914288,9.0068768914288
47733300,73.0,True,True,True,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.3862943611198906,True,3.4011973816621555,1.0,0.0,4.633228987443046,5,37,0,1,1,0,1,1,10.746124958627837,27.23546961965462,36,4,False,False,False,False,False,True,False,False,False,False,False,False,False,19811.0,9.89404309370813,9.880231719783096
47739448,99.0,True,True,True,1.791759469228055,1.0986122886681098,1.3862943611198906,1.791759469228055,True,1.791759469228055,0.9936305732484076,3.0,4.8133333333333335,4,52,0,1,0,0,1,1,10.713178768476478,27.411759385098367,36,4,False,False,False,False,False,False,False,False,False,False,True,False,False,21164.0,9.960104152955024,9.880231719783096
47747292,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.5649493574615367,1.0,0.0,4.633228987443046,4,25,1,0,0,0,1,1,2.1368240431667807,31.677383255542193,37,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1750.0,7.467942332285852,7.467942332285852
47747300,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.5649493574615367,0.9936305732484076,0.0,4.633228987443046,4,20,1,0,0,0,1,0,2.056305489902202,31.648428160706686,37,0,False,True,False,False,False,False,False,False,False,False,False,False,True,1368.0,7.221835825288449,7.221835825288449
47747732,0.0,True,True,True,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.6931471805599453,True,2.5649493574615367,1.0,0.0,4.633228987443046,4,23,1,0,0,0,1,1,2.050795416937869,31.663807358313743,37,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1700.0,7.438971592395862,7.438971592395862
47750230,0.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,0.6931471805599453,1.0,5.0,4.661666666666666,7,15,1,0,0,0,1,0,2.6242311890185155,30.592422398166743,35,0,False,False,False,False,True,False,False,False,False,False,False,False,False,2890.0,7.969357742016346,7.969357742016346
47753101,1.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,3.2188758248682006,0.4743589743589743,3.0,4.533333333333334,5,18,0,0,0,0,0,0,24.124418773555583,27.5508016455784,32,1,False,False,False,False,False,True,False,False,False,False,False,False,False,452.0,6.115892125483034,6.115892125483034
47193942,100.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.833213344056216,0.9936305732484076,2.0,4.668333333333334,5,38,0,0,0,0,0,1,1.8897400843106635,31.506174291169096,37,4,False,True,False,False,False,False,False,False,False,False,False,True,False,1759.0,7.473069088032197,7.473069088032197
47198217,0.0,True,True,True,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,0.9936305732484076,0.0,4.633228987443046,9,76,1,0,0,1,0,1,13.627895323693405,27.708797739114125,15,4,False,True,False,False,False,False,True,False,False,False,False,False,False,1815.0,7.504391559161238,7.504391559161238
47198587,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,3.044522437723423,0.9490445859872612,6.0,4.851666666666666,5,50,0,0,0,0,0,0,2.810532669486585,30.116997863098863,33,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3236.0,8.082402253926244,8.082402253926244
47198971,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,3.044522437723423,1.0,5.0,4.835,5,42,1,0,0,0,1,0,2.8077390356463603,30.283496035925065,33,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2900.0,7.972810784121404,7.972810784121404
47207844,100.0,True,True,True,2.1972245773362196,1.0986122886681098,1.3862943611198906,2.0794415416798357,True,1.791759469228055,0.6089743589743589,5.0,4.751666666666666,9,53,0,0,0,0,0,1,3.581824212525388,32.717403712334445,35,4,False,False,False,False,True,False,False,False,False,False,False,False,False,5964.0,8.693664334532016,8.693664334532016
47211103,95.0,True,True,True,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.6094379124341003,True,2.302585092994046,0.5064102564102564,6.0,4.843333333333333,7,58,0,0,0,1,1,1,1.7896832572823373,30.869080111385628,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,8765.0,9.078635880978755,9.078635880978755
47768111,1.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,3.2188758248682006,0.4166666666666667,1.0,5.0,5,19,0,0,0,0,0,0,24.1452851569265,27.716617160139354,32,1,False,False,False,False,False,True,False,False,False,False,False,False,False,432.0,6.07073772800249,6.07073772800249
47768622,73.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341003,True,2.1972245773362196,0.6942675159235668,3.0,4.3,9,20,1,0,0,0,1,0,1.9647310649681167,31.816386734291047,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1119.0,7.02108396428914,7.02108396428914
47781706,0.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,0.6931471805599453,1.0,0.0,4.633228987443046,4,35,1,0,0,0,0,0,7.84710101674821,31.862111019206104,13,0,False,False,False,False,True,False,False,False,False,False,False,False,False,5980.0,8.696343057044556,8.696343057044556
47785696,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.0986122886681098,0.0,3.0,5.0,8,47,1,0,0,1,1,0,5.611666317361146,25.673582403375004,34,0,False,True,False,False,False,False,False,False,False,True,False,False,False,1000.0,6.90875477931522,6.90875477931522
47799346,73.0,True,True,True,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,True,3.4011973816621555,1.0,1.0,5.0,5,67,0,1,0,0,1,1,10.812136310319918,27.22865143997756,36,4,False,False,False,False,False,False,False,False,False,False,False,False,False,13518.0,9.511851382364405,9.511851382364405
47213874,100.0,True,True,True,2.1972245773362196,0.9162907318741551,1.3862943611198906,1.3862943611198906,True,1.0986122886681098,1.0,0.0,4.633228987443046,13,39,0,0,0,0,0,1,3.4200354680331464,30.92155523511982,36,4,False,False,False,False,True,False,False,False,False,False,False,False,False,5265.0,8.569026340056254,8.569026340056254
47219427,100.0,True,True,True,1.791759469228055,0.6931471805599453,0.6931471805599453,1.3862943611198906,True,1.3862943611198906,0.8974358974358975,6.0,4.791666666666667,13,41,0,0,0,0,1,1,4.435398369658192,29.645352881252624,33,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2531.0,7.836764783264067,7.836764783264067
47236726,0.0,True,True,True,1.791759469228055,0.6931471805599453,1.0986122886681098,1.791759469228055,True,0.6931471805599453,0.7115384615384616,4.0,4.8133333333333335,5,55,1,0,0,0,0,1,1.6083025021104091,31.49417303276276,37,0,False,False,False,False,True,False,False,False,False,False,False,False,False,4431.0,8.39660622842712,8.39660622842712
47237385,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,0.6931471805599453,0.9872611464968152,5.0,4.953333333333334,11,44,1,0,0,0,0,0,3.745889821304855,31.038012353927993,36,0,False,False,False,False,True,False,False,False,False,False,False,False,False,2193.0,7.693481640835175,7.693481640835175
47240433,81.0,True,True,True,1.0986122886681098,0.4054651081081644,0.6931471805599453,0.6931471805599453,True,1.6094379124341003,0.9935897435897436,6.0,4.678333333333334,5,37,0,0,0,0,1,1,3.3406787974041263,30.28429557813991,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2450.0,7.804251383528112,7.804251383528112
47246689,100.0,True,True,True,1.9459101490553132,1.0986122886681098,1.3862943611198906,1.3862943611198906,True,1.3862943611198906,0.1025641025641025,6.0,4.891666666666667,6,25,0,0,0,0,1,1,3.016904010104682,28.654390950018275,29,4,False,False,False,False,True,False,False,False,False,False,False,False,False,6896.0,8.83884181343129,8.83884181343129
47250787,100.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.4849066497880004,0.9871794871794872,4.0,4.943333333333334,5,36,0,0,1,0,1,0,1.8609029135233712,30.68079887465779,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,2198.0,7.695757990554761,7.695757990554761
47808455,0.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.9459101490553132,0.9936305732484076,1.0,5.0,5,26,1,1,1,0,1,0,11.036846645875382,22.450457399199852,20,0,False,False,False,False,False,True,False,False,False,False,False,False,False,22970.0,10.041987829781233,9.880231719783096
47822987,100.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.995732273553991,1.0,6.0,4.591666666666667,7,17,0,0,0,0,1,0,1.7904574627114678,31.17865545742933,37,4,False,True,False,False,False,False,False,False,False,False,True,False,False,1521.0,7.3277805384216315,7.3277805384216315
47824556,99.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.791759469228055,True,2.833213344056216,1.0,5.0,4.63,6,45,0,0,0,0,1,1,14.073621447872373,26.948319037991197,27,4,False,False,False,False,False,False,False,False,False,False,False,False,False,4354.0,8.379079889286603,8.379079889286603
47827615,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,1.0986122886681098,0.2564102564102564,6.0,4.794999999999999,7,49,0,0,0,0,1,0,2.2005313039763137,31.597020457726956,37,2,False,False,False,False,True,False,False,False,False,False,False,False,False,2709.0,7.904703913873747,7.904703913873747
47829877,73.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,2.1972245773362196,0.7006369426751592,3.0,4.760000000000001,9,24,1,0,0,0,1,0,1.9652387727212606,31.816895937719757,37,4,False,False,False,False,False,False,True,False,False,False,False,False,False,1632.0,7.398174092970465,7.398174092970465
47842801,88.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.3862943611198906,0.9935897435897436,2.0,4.875,4,47,1,0,0,0,0,1,2.2385815133226474,32.13318900478584,35,4,False,True,False,False,False,False,False,True,False,False,False,False,False,336.0,5.820082930352362,5.820082930352362
47278429,1.0,True,True,True,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.0986122886681098,True,3.2188758248682006,0.4230769230769231,1.0,4.916666666666667,5,28,0,0,0,0,0,0,25.024155955829624,27.151379232918366,32,1,False,False,False,False,False,True,False,False,False,False,False,False,False,428.0,6.061456918928017,6.061456918928017
47308006,0.0,True,True,True,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,True,0.6931471805599453,1.0,0.0,4.633228987443046,5,12,1,0,0,0,1,0,5.868032168799353,25.855014387603052,34,0,False,False,False,False,True,False,False,False,False,False,False,False,False,8092.0,8.998754769495703,8.998754769495703
47865648,88.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,1.3862943611198906,1.0,1.0,5.0,4,46,1,0,0,0,0,1,2.2385815133226474,32.13318900478584,35,4,False,True,False,False,False,False,False,True,False,False,False,False,False,1149.0,7.047517221357296,7.047517221357296
47870107,0.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,0.6931471805599453,1.0,1.0,3.6666666666666665,4,40,1,0,0,0,0,1,24.803496988145877,6.772646234918189,16,0,False,False,False,False,True,False,False,False,False,False,False,False,False,2670.0,7.890208213109961,7.890208213109961
47878745,99.0,True,True,True,1.6094379124341003,0.9162907318741551,1.0986122886681098,1.3862943611198906,True,4.836281906951478,1.0,6.0,4.896666666666667,11,40,1,0,0,0,1,0,1.6365296769311228,31.2514920124674,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,6303.0,8.748939631537715,8.748939631537715
47879412,100.0,True,True,True,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.6390573296152584,0.4935897435897436,6.0,4.506666666666667,5,31,0,0,0,0,1,0,1.7603565546430517,31.30482902747932,37,4,False,True,False,False,False,False,False,False,False,False,False,True,False,1499.0,7.313220387090301,7.313220387090301
47879565,99.0,True,True,True,1.6094379124341003,0.9162907318741551,1.0986122886681098,1.3862943611198906,True,4.836281906951478,0.4904458598726114,6.0,4.63,11,46,1,0,0,0,1,0,1.6408446459633546,31.234821980021206,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3636.0,8.19891444498699,8.19891444498699
47879905,99.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,4.836281906951478,0.4585987261146497,6.0,4.776666666666666,11,38,0,0,0,0,1,0,1.6427808475039825,31.398544756004075,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3203.0,8.07215530818825,8.07215530818825
47880523,99.0,True,True,True,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,True,4.836281906951478,0.4904458598726114,6.0,4.744999999999999,11,41,1,0,0,0,1,0,1.6410124337394223,31.392275206884623,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3411.0,8.13505390861157,8.13505390861157
47882100,99.0,True,True,True,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,True,4.836281906951478,0.4423076923076923,6.0,4.751666666666666,11,47,0,0,0,0,1,0,1.6040105467069168,31.165859960001548,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,4453.0,8.401557847817314,8.401557847817314
47323343,100.0,True,True,True,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.0986122886681098,True,3.5553480614894135,0.4615384615384615,6.0,4.673333333333333,11,51,0,0,0,0,1,0,2.108183992224778,31.59888554990507,37,4,False,False,False,False,False,True,False,False,False,False,False,False,False,1434.0,7.268920128193722,7.268920128193722
47330476,99.0,True,True,True,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,True,2.302585092994046,0.8782051282051282,4.0,4.85,5,32,0,0,0,0,0,0,2.033325328131697,31.751939115978708,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1783.0,7.486613313139955,7.486613313139955
47882366,99.0,True,True,True,1.791759469228055,1.252762968495368,1.3862943611198906,1.6094379124341003,True,4.836281906951478,0.4935897435897436,6.0,4.671666666666667,11,38,1,0,0,0,1,0,1.6311518196167163,31.234013473612873,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,8029.0,8.990939806940807,8.990939806940807
47883047,99.0,True,True,True,1.3862943611198906,0.9162907318741551,0.6931471805599453,1.0986122886681098,True,4.836281906951478,0.4743589743589743,6.0,4.88,11,37,0,0,0,0,1,0,1.6076771945984725,31.18524778672153,37,4,False,False,False,False,True,False,False,False,False,False,False,False,False,3565.0,8.179199798423086,8.179199798423086
