listing_id,num_reviews,num_reviews_bin
899661248751454989,5,3
899794026622192918,34,5
899862006559341090,132,6
899954039416528059,7,3
899983864113704009,16,4
900084248716303713,1,1
900105220371962403,24,5
900439585089473063,33,5
900451726039525791,1,1
900496960499871395,1,1
900511127734371619,3,2
900570707022727377,4,2
900596906631414185,1,1
900627995389907044,1,1
900645274775515932,1,1
900655857330827520,36,5
900693526401390882,2,1
900705024183045745,45,5
900708450923424817,1,1
900717956929074544,16,4
900738565504847779,7,3
900774523803369173,11,4
901113475553928037,10,4
901147452943968792,8,3
901243444022524031,74,6
901449864051934892,3,2
901466815692024929,8,3
901498270868170197,6,3
901500777877864947,5,3
901509965867801132,53,6
901876285284938640,37,5
901943676045628885,5,3
901949962282422825,1,1
901968685377380482,3,2
901970548273596863,1,1
902013785067428910,1,1
902153532762110491,1,1
902169065184357634,18,4
902197349101402671,2,1
902220904180630903,8,3
902663077849572612,54,6
902668428943237604,1,1
902674384488714487,6,3
902741530721372043,36,5
902763848390538880,9,3
902802096803748307,1,1
902833963510788643,1,1
902835696420485124,1,1
902872780766849022,1,1
902916548960140767,2,1
903020153982971328,16,4
903054063444653843,3,2
903225265891466955,18,4
903346854336766179,9,3
903370795995230354,14,4
903407427028076544,2,1
903425699490450163,45,5
903427202387937729,3,2
903440989665714148,3,2
903446707375165919,6,3
903540443683515538,7,3
903600768773902747,25,5
903602696519338469,65,6
903625400797057676,20,4
903636179156585293,25,5
903643182348137759,25,5
903653114591402324,4,2
903679622317700970,7,3
903740933075929324,1,1
904027801040029419,16,4
904049843623695890,1,1
904053174849471097,1,1
904061407540600425,20,4
904118077589881362,8,3
904139113143162871,36,5
904142873027891278,113,6
904146057564990804,5,3
904273188154500079,5,3
904273364910809087,53,6
904273885492682013,26,5
904276233095705178,14,4
904328767265440756,18,4
904406725806325539,28,5
904418189403691534,2,1
904483765995366342,1,1
904728987936713332,1,1
904731994592920017,2,1
904838348479440315,24,5
904846232001044145,9,3
904924362913741887,1,1
904927042081113785,1,1
905116368503769307,37,5
905550474059914960,41,5
905551720679169948,30,5
905552265191517705,15,4
905558203187698807,1,1
905566262146016968,12,4
905572418806707592,12,4
905594967306677919,6,3
905644234516061542,25,5
905649350149255134,1,1
905674786601681075,31,5
905762701550325802,2,1
906192420453517841,2,1
906261333847453402,6,3
906265903808491469,3,2
906285673240858541,2,1
906382189214299239,9,3
906447443481764475,55,6
906478943246053914,54,6
906489261045311570,49,5
906489324963616436,32,5
906517975466816180,65,6
906518375834459083,53,6
906527905127037278,3,2
906532243043398981,2,1
907047217549081262,1,1
907055672427084464,8,3
907076669851246561,3,2
907078988285810871,1,1
907108631763184990,67,6
907125992998797022,2,1
907145899746368900,4,2
907158783443967171,12,4
907177018633905257,3,2
907189366659949082,16,4
907268530529627765,35,5
907323917527969716,7,3
907326610347124149,81,6
907636973240576786,1,1
907740026155863016,145,6
907801144582471524,11,4
907815878145700218,6,3
907818615402816736,115,6
907818812869949323,3,2
907859116646672150,1,1
907908806263517456,1,1
907941584838866830,54,6
907972040752852661,17,4
908015059811904480,2,1
908401858322040709,26,5
908426248351878547,25,5
908429692911808716,19,4
908431975930529445,2,1
908454083146267071,1,1
908458533850406342,34,5
908475060927579372,2,1
908504904686237849,9,3
908597478211457527,34,5
908633467963758026,3,2
908666345878000759,1,1
908702442333171163,13,4
908725747832834071,41,5
908790119970893798,1,1
908828129253187745,4,2
909000752938712013,1,1
909083572617351232,54,6
909097307434852962,42,5
909112136948967729,76,6
909181258645360782,31,5
909230526138401614,1,1
909237030988606249,57,6
909247971766884803,39,5
909283101271808848,18,4
909307442185263959,38,5
909318834636266855,2,1
909325787126489070,1,1
909346124088290174,107,6
909350739732229658,6,3
909369959351746537,21,4
909388743582141905,3,2
909445608934725772,22,5
909472849443596921,143,6
909500273755986997,1,1
909951188568422494,18,4
909972898323848944,70,6
909998909081986258,49,5
910079853314704109,55,6
910087105836031985,1,1
910125639206782300,1,1
910126061346805599,1,1
910139951587159954,10,4
910159691486341957,108,6
910214242091759664,1,1
910224130370738316,5,3
910325623374193068,1,1
910343198871566924,5,3
910624118986563699,19,4
910636819342061251,16,4
910641019407979456,40,5
910643808239004600,12,4
910651133246843775,1,1
910655111979752940,23,5
910674456601170458,61,6
910678830884935705,16,4
910680819716845008,1,1
910709849985476491,7,3
910717623228382631,27,5
910751464490593463,30,5
910766465758934859,3,2
910769591283027917,31,5
910789328826710675,1,1
910846596163873603,8,3
910859521060876164,5,3
911291456177924071,1,1
911436786762597198,1,1
911446319343424856,3,2
911472549682217385,4,2
911476132009708796,9,3
911478143081587339,2,1
911484009842384801,7,3
911493627335151751,13,4
911503349603551493,6,3
911508351477038882,2,1
911511215545201703,8,3
911514744137912754,13,4
911518964834769278,1,1
911520998480043512,47,5
911523330106018366,3,2
911541050615848198,5,3
912039208505319158,13,4
912063917162223439,42,5
912065166124264181,1,1
912071927299879947,1,1
912075040072394942,30,5
912077779814066935,2,1
912078588249087549,2,1
912081231121457090,35,5
912110194281909615,1,1
912118087085904419,41,5
912125435785375438,33,5
912130296196273604,65,6
912139765925456073,16,4
912145905866875412,115,6
912199609695993410,4,2
912201643613351312,1,1
912203063736821680,7,3
912223924427169379,6,3
912229105225454061,2,1
912234147360252015,3,2
912237218465181888,4,2
912250238432687007,15,4
912255997898827724,1,1
912261241386274198,1,1
912279558360274049,64,6
912282582473391401,55,6
912284677223337632,63,6
912297373370366190,45,5
912330298500271491,42,5
912355203361150119,7,3
912407757804793447,4,2
912518007788997154,40,5
912711083032871227,24,5
912771434532205202,4,2
912813068996046540,8,3
912836336277476382,3,2
912842973952073626,69,6
912861863834895402,23,5
912863390594487757,4,2
912867162998645910,8,3
912902514932460296,2,1
912903358300021074,4,2
912922151996707518,2,1
912928435641220349,3,2
912932082078696118,47,5
912941861499375517,27,5
912949276659422150,34,5
912970440849025799,54,6
913087002151765997,9,3
913087573891552359,2,1
913090910950215215,62,6
913104499468667917,5,3
913217719387290113,3,2
913236192256835568,5,3
913247365140099403,5,3
913300645472442700,1,1
913565022639693720,3,2
913577341670919270,38,5
913693571728661367,79,6
913750780583611874,4,2
913832009272175934,23,5
914032401077817349,34,5
914308023123121215,3,2
914315987175103732,1,1
914331973350652555,112,6
914339419271306096,93,6
914340055516593498,2,1
914345301155389584,21,4
914345468734606737,2,1
914387814143937695,1,1
914409538463870111,10,4
914412549729536051,1,1
914425703579567652,14,4
914446741294897939,11,4
914454366778452563,16,4
914461711874720410,27,5
914494761256088755,1,1
914499710060546738,22,5
914510952005964799,1,1
914528184930297571,3,2
914528690357815602,5,3
914553907471497046,4,2
914579356824070766,1,1
914633868163103298,2,1
914872797386939942,30,5
914931398398852697,43,5
914954384133611172,6,3
914987137872397212,34,5
915024914554203470,48,5
915084133013550302,16,4
915225094914719379,137,6
915229496860228170,1,1
915324023976758615,58,6
915517888349939915,14,4
915621744371186117,28,5
915622622453634047,5,3
915706981315041715,32,5
915743106176629151,5,3
915744377270613017,7,3
915800180332085448,4,2
915802642208049063,8,3
915817982162271014,7,3
915851567642617502,7,3
915856810034193056,43,5
915936926570680819,7,3
915940253330290683,17,4
915999858671362503,11,4
916389313879069066,7,3
916489354503866823,71,6
916604344370858395,33,5
916615863162752769,35,5
916650564565192528,2,1
916767414938976777,3,2
917049598346674145,5,3
917078312130623845,1,1
917103986969581261,46,5
917139217768798696,5,3
917148878058456754,1,1
917174649150753715,117,6
917180486201121400,9,3
917191492846162514,11,4
917213809444055379,6,3
917233397927405856,3,2
917238674845140429,3,2
917239824052975122,54,6
917264661124480425,2,1
917271630279151474,31,5
917312282808439596,30,5
917329813813736444,13,4
917345873385713927,2,1
917352456414974525,2,1
917376620951240479,6,3
917382092560351999,59,6
917382666473844563,39,5
917396897004531821,4,2
917399510331472223,1,1
917408437029164464,11,4
917413663112665846,1,1
917417880723810518,14,4
917524148820234958,53,6
917529811227148506,83,6
917780397062882233,12,4
917868940219446579,4,2
917912477632196938,7,3
917936463951811234,1,1
917981480807441163,2,1
918033147846736401,2,1
918058050412010011,11,4
918060058323225422,56,6
918110680956948482,3,2
918117657212394250,1,1
918126580155610832,48,5
918130846825342289,1,1
918130942027554509,1,1
918167275220538165,5,3
918200271381594900,22,5
918575316937211108,5,3
918593798285183295,14,4
918606943402451107,10,4
918609761371354533,1,1
918611582327686260,3,2
918628795935166996,2,1
918632782214177664,5,3
918638060128848283,26,5
918647843312535512,24,5
918648649770398175,52,6
918650548963738757,34,5
918672120851608079,4,2
918681120535049502,5,3
918716311764586179,1,1
918734232081368217,4,2
918735953664257584,1,1
918743043207601387,11,4
918748797562421708,2,1
918794989159733713,36,5
918799325199021040,43,5
918802194999349433,43,5
918802619487885951,58,6
918803096952186718,2,1
918803850423717972,2,1
918805786720088257,9,3
918835868076394228,13,4
918855821544026780,3,2
918902436288877052,17,4
918905147683602137,1,1
918907587978788045,7,3
918917026936941657,6,3
918928294650546368,2,1
918928663798373828,66,6
918928845121917290,1,1
918944898756049010,1,1
918945281115215043,13,4
919011514432295538,52,6
919210323650850388,6,3
919263749343026021,6,3
919318656270610916,6,3
919375404681453355,3,2
919412093423272698,2,1
919540966722960708,11,4
919612687911899578,3,2
919642171432714152,3,2
919654493723757324,47,5
919684446526659929,10,4
919687592111292314,5,3
919778798441333828,9,3
920002465335599550,45,5
920017892415816601,90,6
920026717189348692,1,1
920031198266868415,17,4
920035201036403453,35,5
920040891586199793,2,1
920042642464850162,156,6
920044192933899781,51,5
920047859603684344,1,1
920101781470080788,57,6
920129474539828664,1,1
920142371119471313,44,5
920163506138098328,24,5
920264631025719245,51,5
920371860425710643,2,1
920408175102385734,19,4
920568015280195931,1,1
920739012596186536,1,1
920744367214469196,7,3
920779401012963128,1,1
920808587991249060,11,4
920825452897141162,1,1
920849415554293363,4,2
920866529397082259,16,4
920887754171112944,25,5
920940352049484679,3,2
921011184340296111,2,1
921039415286611195,8,3
921052610526904465,6,3
921093084285807256,169,6
921095917942218218,47,5
921117099936979692,49,5
921361880186247944,1,1
921407618007387933,1,1
921422775878910809,1,1
921595266830941763,10,4
921598921603520772,13,4
921616712618371643,2,1
921620237468758992,13,4
921631409006560214,22,5
921646655357567825,4,2
921654821119083312,51,5
921727727257673942,14,4
921837621405360624,27,5
921855572510974061,1,1
921907313456774545,3,2
921917953891810052,104,6
922170255010988684,24,5
922170462190938012,17,4
922170468650902198,20,4
922170476843191539,1,1
922202443363783044,35,5
922242951448418403,1,1
922254272009547648,5,3
922260012710967026,1,1
922311226371548188,3,2
922334934373332317,1,1
922337661429673621,15,4
922417775375866199,16,4
922445319494721695,23,5
922487525610336333,2,1
922563688209125033,1,1
922565523126216310,10,4
922568189665380602,8,3
922639276999102253,6,3
922671927920373534,1,1
922684043757276719,36,5
922684051299606089,13,4
922803060040722950,1,1
922961970944260351,8,3
922995238232108254,2,1
923017087570447362,1,1
923119137822343684,2,1
923170972427162183,45,5
923192040257599137,21,4
923236744461316811,38,5
923262167204653466,60,6
923274527748101982,74,6
923313436342214739,32,5
923474398852709898,1,1
923742021638838076,2,1
923747911450550248,13,4
923756302554641428,5,3
923764476489634121,2,1
923804418014189512,58,6
923818493231869512,2,1
923844969059601582,17,4
923882021965531311,3,2
923901504181494824,22,5
923995425945431638,3,2
924046756681256656,1,1
924075894882984700,10,4
924232365240939181,13,4
924262234078527293,3,2
924375273596681743,39,5
924394433524710086,47,5
924494744055194575,26,5
924525518359426847,1,1
924556988989342621,12,4
924626954882347878,26,5
924631541228085121,1,1
924632797873928952,11,4
924645102796766743,1,1
924656139636572333,4,2
924663069557387489,7,3
924666426880721600,3,2
924682213067474698,22,5
925024129016326212,2,1
925148514905533278,3,2
925165560545034699,2,1
925166759477178331,1,1
925211444068947788,3,2
925255757494071391,4,2
925317277525852198,2,1
925339403018484590,8,3
925454165276032921,14,4
925857555091672335,6,3
925958526367381887,1,1
926070491533635617,4,2
926073982577279647,14,4
926208277397386710,10,4
926252366844398132,1,1
926698818384598506,1,1
926726957315823086,8,3
926753378089622534,1,1
926821588577745596,1,1
927247907647248187,43,5
927266044672672429,15,4
927273315685227073,3,2
927314754542639409,2,1
927360819219411136,1,1
927387546993250065,5,3
927467906728385573,78,6
927482449968882305,86,6
927491654423953216,15,4
927516262318341941,1,1
927524450824219245,10,4
927551305522469499,2,1
927562478442661668,11,4
927988609712598225,4,2
928014662913727938,3,2
928026500860016553,14,4
928068878541566650,10,4
928076769770472140,1,1
928081399190845012,17,4
928085774814614139,2,1
928092072705014883,1,1
928159006362095954,2,1
928171611960665139,11,4
928178296069429887,11,4
928211567606018775,27,5
928259417415832799,1,1
928293343645369617,4,2
928344224632084349,5,3
928600975481765907,7,3
928604760433935387,3,2
928643123633407894,1,1
928784107439550539,39,5
928809191336839387,1,1
928873345226932462,2,1
928924094118512655,2,1
928954055445323364,13,4
929072777917223483,3,2
929484826022972882,2,1
929505582169985963,16,4
929506838050560569,36,5
929634811752262822,4,2
929635155652768947,1,1
929737883131490044,54,6
929795450594575402,42,5
929810119831755416,28,5
929810130500150282,7,3
930147009950987926,8,3
930202323062909439,19,4
930212353151470618,15,4
930231344300583017,40,5
930239311328172888,49,5
930260174234932169,26,5
930264756952009034,3,2
930349566627708209,1,1
930393882015626887,2,1
930401037448876918,4,2
930438206307001355,3,2
930530885153303421,58,6
930907607040224311,9,3
930983830467580306,1,1
930989453100787854,8,3
930992847828094794,45,5
931001271819063942,51,5
931039098055201430,2,1
931047369833716130,43,5
931047758007586914,56,6
931096151331685031,5,3
931184498226451874,43,5
931206222479266407,7,3
931264337246138297,55,6
931675282029033405,4,2
931686703459336192,1,1
931709200751582091,1,1
931771705218949702,83,6
931886577992764343,20,4
931917385586294403,1,1
932045261097464417,1,1
932295911652405769,1,1
932361378507510939,13,4
932425425670240670,3,2
932612596147451710,7,3
932619390238154389,24,5
932650606280095838,2,1
932716337198250111,1,1
932726896756798087,1,1
932976665374228540,16,4
933071291517820327,6,3
933098082800516181,3,2
933107247141096161,2,1
933136916112570650,54,6
933182924025909636,104,6
933184023922226561,62,6
933197338946522729,25,5
933197617307022830,8,3
933233438965470682,3,2
933353878423234743,4,2
933367904102855862,1,1
933378049669605161,10,4
933424195864717061,6,3
933455106342454425,7,3
933506655581508211,1,1
933726082620939094,24,5
933795567306276006,4,2
933821903651906564,6,3
933831217998087461,1,1
933845221644684089,1,1
933864922155937192,1,1
933954108307462856,1,1
933965938613991896,1,1
933984174537949311,62,6
934024545375333517,52,6
934040814921770961,78,6
934042168769734138,60,6
934048644511338873,97,6
934051517768625956,96,6
934191096412180989,11,4
934442899808077196,1,1
934466723979353621,5,3
934491988031705942,13,4
934531698988455586,3,2
934581130806448418,118,6
934599505653475365,5,3
934619146573617946,9,3
934629509972557004,11,4
934701429286459224,3,2
934733807102270000,2,1
934735768998575326,2,1
934744475793190120,1,1
934928199484538510,32,5
934999446315720301,7,3
935249575919651131,1,1
935302952495802510,1,1
935312584596348692,3,2
935321907763308738,5,3
935322348671266222,4,2
935343245718393100,2,1
935345665743317463,2,1
935346653968279458,2,1
935347537180757347,3,2
935350304786251171,1,1
935359966839187793,1,1
935466187461704271,2,1
935478445160332329,4,2
935547489963971219,3,2
935552773397053091,3,2
935885466942116607,3,2
935966877700656280,4,2
936052861694047506,6,3
936066487900095676,170,6
936081382846157602,4,2
936090599216816343,32,5
936094499894677473,6,3
936146344650319293,1,1
936231979649365718,8,3
936260118122762615,19,4
936276949049722617,16,4
936733416556769798,28,5
936803502226215850,2,1
936817048645501846,1,1
936864842099378613,5,3
936893678930967533,19,4
936944626370502498,5,3
936978170343610364,8,3
936981242349892330,36,5
936992574165017897,4,2
937011640722464690,52,6
937048364892423739,3,2
937070791409940566,54,6
937125194026759256,76,6
937427813782529292,2,1
937430696846580866,3,2
937431772608824404,1,1
937443393961743421,1,1
937471046392488996,7,3
937483895826878704,6,3
937492868535808756,122,6
937501778398101176,1,1
937549245578147354,2,1
937592527015900524,4,2
937650218131018339,13,4
937783955524453733,25,5
938078792924406327,17,4
938078932381053694,24,5
938090773643712746,99,6
938137625429781335,9,3
938225405309032985,1,1
938243773799555397,1,1
938254118545722731,1,1
938284608021142559,10,4
938288273647870165,149,6
938472610248415466,1,1
938508948813871000,7,3
938544364124703764,1,1
938569948955973479,3,2
938652643780349939,3,2
938847540415925883,39,5
938857223110751379,10,4
938879983358074637,4,2
939057979886990854,2,1
939070767365996429,8,3
939070905790077703,15,4
939154553694131749,12,4
939177040952553702,1,1
939190541797267328,5,3
939327356264752906,7,3
939551148984118537,20,4
939569922598589717,3,2
939608641662923228,22,5
939643575249475240,2,1
939690407678675342,3,2
939705414813427290,18,4
939784846927055048,1,1
939845994569809628,1,1
939922009699401800,3,2
939983336550480978,1,1
939992939180155305,12,4
940046421883556483,4,2
940084437930381162,1,1
940232617442448033,15,4
940295785187560201,22,5
940298755373822169,46,5
940311435557315160,6,3
940382813731661712,1,1
940439140926585137,6,3
940455651370503729,2,1
940474783891332639,1,1
940492657202001082,1,1
940493274564476433,3,2
940496550704957216,12,4
940509351499880456,2,1
940516050705749518,9,3
940543541657854917,1,1
940658033553712577,1,1
940970759355295551,27,5
941053556582718814,47,5
941055028176839472,44,5
941098746026451414,3,2
941099836958358046,5,3
941140743064557699,1,1
941201731455739757,1,1
941202352017668316,12,4
941240383577548056,34,5
941329828617607840,12,4
941376574323297979,1,1
941405274954595165,3,2
941527803045371444,2,1
941540216047604383,1,1
941630822218491234,8,3
941814655379436628,16,4
941871422947685805,1,1
941897064231347870,82,6
941952269838381291,54,6
941958562695647044,4,2
941963831440870070,100,6
941966594698024650,31,5
941968255189423819,18,4
942003216844224879,2,1
942029642714100126,21,4
942036140154970484,1,1
942037389557160613,75,6
942070432769930321,17,4
942080310172279609,1,1
942146337224628416,14,4
942169174198702346,3,2
942377553113583374,1,1
942400479830760416,48,5
942429950261121703,93,6
942446524627203054,8,3
942459247905659566,1,1
942512001123866534,4,2
942526638563158413,2,1
942552288226646666,83,6
942586548140741387,25,5
942588821316913007,37,5
942639547388937712,7,3
942646297844499066,2,1
942672932272642607,2,1
942735758302074748,15,4
942765296934861451,96,6
942822778334634794,3,2
942840712017958618,16,4
943207432704537219,80,6
943281867518130343,1,1
943290220280197387,1,1
943296626442602093,2,1
943311541933194757,8,3
943340415890145045,1,1
943382001116154431,2,1
943406459458918990,14,4
943449499303886739,3,2
943479696412921908,8,3
943493922577583943,8,3
943508856778305750,14,4
943525734614137597,20,4
943534137476301074,2,1
943555580907098015,38,5
943585897661709782,27,5
943602254717928491,2,1
943628179859659359,16,4
943785344141787326,3,2
943846642766140934,24,5
943883942668680574,14,4
943944034885722367,193,6
943968164393988163,93,6
943975335027019540,6,3
943977024746964852,57,6
943990713322797506,1,1
943999319377276482,53,6
944020069465532391,3,2
944040105503556570,2,1
944048161086713685,2,1
944088477821871373,4,2
944121158785073266,3,2
944183532792054643,1,1
944187223326550777,29,5
944240826249555328,3,2
944354094310412051,97,6
944464025003700404,38,5
944485733854629497,42,5
944632666451622300,18,4
944636644815486505,54,6
944645296726527887,50,5
944668117983406859,5,3
944668684051529826,3,2
944669519472651001,1,1
944758784394861759,8,3
944793471631457791,52,6
944794985814812175,3,2
944796375909054716,1,1
944800935184757217,41,5
944804327720456265,50,5
944808277142558451,15,4
944880520009513628,70,6
944889750507595492,25,5
944906900589738027,7,3
945003494483563698,1,1
945257465163006176,8,3
945322951083882254,187,6
945346044585901214,7,3
945390090353426329,1,1
945398611037256682,17,4
945559187711814527,8,3
945602825988180797,1,1
945610512347415502,67,6
945674596757351872,1,1
945690514979799711,2,1
945900682666561484,1,1
945911717623584019,50,5
945965487065286155,1,1
946069594803224391,2,1
946090827667911410,4,2
946131262791471313,5,3
946202787631024453,1,1
946233136723474220,3,2
946236221838885629,115,6
946243625786349405,23,5
946250513802189760,72,6
946251037630761369,13,4
946282844651413278,36,5
946299193378518959,1,1
946382845480069934,54,6
946405843706720183,54,6
946420504822982868,5,3
946433769503256847,14,4
946462368762413562,47,5
946493946759856210,1,1
946847394636110023,30,5
946853593913620724,25,5
946857310129588241,5,3
946858281351848487,20,4
946861139839596104,4,2
946862725200525890,10,4
946865722498101246,20,4
946868107779469706,41,5
946871089655869395,40,5
946878180802011031,3,2
946979799704581450,1,1
946999458314217634,1,1
947072913199423773,1,1
947468060922760338,75,6
947515692923563038,1,1
947520235007685819,75,6
947546840494468473,69,6
947796425443695554,1,1
947898603751464487,7,3
947920105325115142,1,1
948259045415731479,1,1
948331143844402204,1,1
948370682003918339,37,5
948396918035721874,1,1
948399884202109745,7,3
948408562473277442,19,4
948474140268448776,1,1
948501252615074358,1,1
948530512025697228,1,1
948534274485170504,5,3
948596063147166321,128,6
948943769901373877,1,1
948983407971941122,3,2
948986703593316995,1,1
949046340344803965,6,3
949091530108713352,7,3
949146820557852769,1,1
949159800522667818,23,5
949167198214558837,19,4
949222951451515362,5,3
949270311127789281,47,5
949289483060761060,67,6
949319906504308367,1,1
949358371062559379,34,5
949375908433077200,3,2
949405615294752505,3,2
949449212562002391,4,2
949585777435819066,17,4
949699425856469516,3,2
949719068114619583,7,3
949801850034373272,1,1
949838625416986599,42,5
949872630182041051,67,6
949875730481602437,25,5
949878341781494678,12,4
949881220250457521,52,6
949891765294671509,1,1
949904817524653012,61,6
949966828274064967,15,4
949983243687378410,109,6
949989980201838757,274,6
950060044812777457,6,3
950082043338132533,11,4
950105175395647964,5,3
950592026607822053,2,1
950605077238227142,55,6
950610180627298512,11,4
950625214315467335,6,3
950628692286584533,17,4
950628950711330686,7,3
950666896980971113,33,5
950677361866220446,14,4
950714066418719200,13,4
950800413322863922,10,4
950842423329432974,43,5
951140899105118486,4,2
951212246073867831,2,1
951243150060231161,5,3
951259911076056118,6,3
951267058488442430,10,4
951278385718747287,1,1
951288058211323911,3,2
951292970034343693,8,3
951333779582772441,7,3
951341078597021838,1,1
951392401607367874,2,1
951395864449192930,4,2
951404538922041096,133,6
951463797559775337,8,3
951480061335724623,1,1
951503829207096545,12,4
951595814095451271,51,5
951623276803985244,1,1
951902216270741794,3,2
951991430211956990,3,2
952008275383584066,15,4
952040649099832077,31,5
952044369872191354,19,4
952108695080338985,57,6
952123001128812637,4,2
952149402961437719,115,6
952290253113927338,26,5
952320173771086498,4,2
952564377129687567,1,1
952621132191238548,12,4
952629303779077684,8,3
952652788615932878,1,1
952664797771844571,3,2
952679672164542696,11,4
952714402972021007,2,1
952742059022671254,42,5
952742219356511034,35,5
952756222372219133,2,1
952758315551958836,15,4
952794095829101453,2,1
952819328548536546,2,1
952828919349774427,14,4
952839104449629805,63,6
952841166435180540,30,5
952892951581239831,1,1
952895872427806609,51,5
952916768123672143,39,5
952943690987638433,10,4
952956742238729497,25,5
952963362331892942,2,1
952963778149328597,2,1
952965757353920919,28,5
952974717029382340,1,1
952977124769142808,13,4
952993414424666219,22,5
952997107160437117,10,4
953322360603737122,1,1
953354708274687745,12,4
953397466446621904,3,2
953405501478653565,14,4
953449530250624208,3,2
953473357329928212,1,1
953545488753002421,16,4
953552535586015389,15,4
953559404701225000,3,2
953562891123332514,1,1
953641507345385507,75,6
953661846621841558,86,6
953669895637208672,65,6
953680910982737852,93,6
953689131784876224,108,6
954195748512995334,4,2
954222559138662127,80,6
954300482624735037,40,5
954390567677721371,2,1
954418005172816286,1,1
954451028308154713,1,1
954526279797622087,3,2
954736589356138005,6,3
954816524687233432,1,1
954840697447023232,7,3
954876241985640513,2,1
954879542971461852,67,6
954891443147922747,4,2
954924420408999273,2,1
954937733262523490,12,4
954940639151611531,1,1
955086844559132469,5,3
955087462022537413,38,5
955099331660863223,1,1
955109380075409734,29,5
955118292428928089,39,5
955155058618927775,49,5
955197622387006483,11,4
955224011692818146,36,5
955658527126733274,9,3
955706214459515777,3,2
955715691694006218,9,3
955751654220212866,1,1
955838320584207940,26,5
956233359674274823,4,2
956275923516074027,3,2
956278560134960051,49,5
956293219186729775,52,6
956306633299814285,23,5
956307473757467458,16,4
956315350677093566,2,1
956326962177965045,1,1
956349785858682531,13,4
956366983884423773,92,6
956373752917633777,17,4
956434605399914073,2,1
956451133239401610,25,5
956513116868937167,1,1
956533725997130607,9,3
956623059913614013,1,1
956635887605861551,16,4
956888652594650992,4,2
956996461192599863,2,1
957005245039376740,10,4
957014935508768582,1,1
957135310424207011,3,2
957265679077051297,30,5
957707758130535483,16,4
957717029777243591,14,4
957736198183232022,1,1
957737987486896524,57,6
957755003443027527,4,2
957852655673823380,2,1
957882008785714795,152,6
957957313768526433,8,3
957975955560938287,23,5
957976677377112875,4,2
957976765937723521,3,2
957985789601697119,71,6
958008462409417791,1,1
958043714949523084,10,4
958064618320390142,38,5
958193513517727406,19,4
958430687208813404,3,2
958435010250241503,1,1
958495700524811574,21,4
958501567780975690,74,6
958569217009251629,6,3
958592479920887154,31,5
958625050839828984,7,3
958639886586887763,5,3
958641464561881970,4,2
958688250344122195,1,1
958745849897877738,15,4
958800668464194240,60,6
958890314077318154,1,1
958890640010256725,2,1
959202691676348838,1,1
959230378560539778,21,4
959234258471966036,4,2
959264136590467426,3,2
959410856459059841,4,2
959451000130950066,1,1
959500574156278648,7,3
959765359427806187,7,3
959871039571718859,83,6
959879149844722848,3,2
959888402102853813,3,2
959894620620741813,15,4
959918487057950351,1,1
959956256617085731,1,1
959961496657249115,9,3
960009195850059615,22,5
960126777564313039,109,6
960158118150480306,2,1
960202751523892969,45,5
960202923272559643,16,4
960287403940024108,55,6
960287685103131395,6,3
960594456207187163,4,2
960671738598096473,99,6
960707867624496894,6,3
960753220886350654,1,1
960754402025081589,62,6
960892499944109478,5,3
960894453338986574,2,1
960941496700190520,29,5
960960803872339734,21,4
961007515650847646,11,4
961084898642036188,19,4
961212662532406766,11,4
961305692396822776,11,4
961329361988428574,11,4
961357265912018556,4,2
961384827141963649,38,5
961409741340660565,39,5
961460959205508144,8,3
961469027564951985,21,4
961537491407539600,39,5
961538914960136399,1,1
961547370982694451,1,1
961549928258344148,1,1
961550588299754371,62,6
961604625590084603,4,2
961649349312542272,4,2
961706228778005138,17,4
961939903614564160,2,1
961951879417390061,4,2
961957109563946755,20,4
962144482691911242,2,1
962177874574327035,9,3
962186975380726186,4,2
962306980659365536,40,5
962396624382585984,2,1
962699496498742151,3,2
962767263323453746,38,5
962831797822323633,58,6
962858483078251858,1,1
962862886417444879,5,3
962900637804884302,16,4
962902401377049945,1,1
962963194781619826,9,3
962967702752504051,1,1
962993630767507516,3,2
962998947494259688,14,4
963045870464122818,1,1
963122743437697680,1,1
963419801983966528,2,1
963419986654463912,2,1
963478752074524547,4,2
963500917447472285,3,2
963514569130604965,4,2
963573100864235642,22,5
963573304335880861,7,3
963604418606772808,4,2
963685737851900497,47,5
963784316079127237,17,4
964134092946570330,1,1
964138803918741899,1,1
964277006089018636,47,5
964321066576978358,6,3
964437261512005003,15,4
964458982033985361,16,4
964472002737020658,6,3
964473884851308984,63,6
964597583054722771,51,5
964667740276226736,111,6
964681659954136608,4,2
964974747068081693,4,2
964986678825852014,5,3
965000029642300714,5,3
965047846397886238,33,5
965110062318863490,15,4
965179319921995078,25,5
965180649242677432,14,4
965211839714800585,2,1
965224779656774810,44,5
965241442560796621,54,6
965254265838479783,38,5
965265415711933861,34,5
965269761551335673,10,4
965288460552497694,11,4
965424853510305758,50,5
965645948964634735,1,1
965698136051230007,2,1
965717626183535186,44,5
965739580733210068,4,2
965761213013021813,59,6
965763086508866736,30,5
965793014115769102,3,2
965927424934662345,6,3
965928936838324874,13,4
965932710807649295,4,2
965938376081711582,1,1
966005680607409091,7,3
966145131397955112,18,4
966361850607592236,1,1
966381236907539843,87,6
966509018344663814,30,5
966549453851256572,57,6
966552483532777581,2,1
966570060690632630,99,6
